"","date","hour","account","year","month","day","DayOfWeek","Weekday","kWh","peakhour","Temperature"
"1156",2014-05-27,13,999999999,2014,5,27,2,1,63.87,1,55.2666666666667
"1157",2014-05-27,14,999999999,2014,5,27,2,1,49.155,1,55.2
"1158",2014-05-27,15,999999999,2014,5,27,2,1,15.255,1,55
"1159",2014-05-28,7,999999999,2014,5,28,3,1,24.84,1,50
"1160",2014-05-28,8,999999999,2014,5,28,3,1,64.47,1,50
"1161",2014-05-28,9,999999999,2014,5,28,3,1,61.41,1,50
"1162",2014-05-28,10,999999999,2014,5,28,3,1,79.904998,1,50
"1163",2014-05-28,11,999999999,2014,5,28,3,1,68.43,1,50
"1164",2014-05-28,12,999999999,2014,5,28,3,1,56.97,1,49.6333333333333
"1165",2014-05-28,13,999999999,2014,5,28,3,1,54.66,1,48.9
"1166",2014-05-28,14,999999999,2014,5,28,3,1,44.79,1,48.1
"1167",2014-05-28,15,999999999,2014,5,28,3,1,14.595,1,48
"1168",2014-05-29,7,999999999,2014,5,29,4,1,9.69,1,53.1
"1169",2014-05-29,8,999999999,2014,5,29,4,1,109.799998,1,55.9
"1170",2014-05-29,9,999999999,2014,5,29,4,1,245.564997,1,57
"1171",2014-05-29,10,999999999,2014,5,29,4,1,77.64,1,57.9
"1172",2014-05-29,11,999999999,2014,5,29,4,1,67.68,1,57.9
"1173",2014-05-29,12,999999999,2014,5,29,4,1,62.82,1,57
"1174",2014-05-29,13,999999999,2014,5,29,4,1,55.17,1,55.9
"1175",2014-05-29,14,999999999,2014,5,29,4,1,41.385,1,55.9
"1176",2014-05-29,15,999999999,2014,5,29,4,1,13.38,1,55
"1177",2014-05-30,7,999999999,2014,5,30,5,1,6.885,1,54
"1178",2014-05-30,8,999999999,2014,5,30,5,1,51.9,1,59
"1179",2014-05-30,9,999999999,2014,5,30,5,1,57.945,1,61
"1180",2014-05-30,10,999999999,2014,5,30,5,1,69.69,1,62.1
"1181",2014-05-30,11,999999999,2014,5,30,5,1,70.32,1,63
"1182",2014-05-30,12,999999999,2014,5,30,5,1,72.45,1,63
"1183",2014-05-30,13,999999999,2014,5,30,5,1,61.17,1,64.9
"1184",2014-05-30,14,999999999,2014,5,30,5,1,45.27,1,64.9
"1185",2014-05-30,15,999999999,2014,5,30,5,1,12.165,1,64
"1186",2014-06-02,7,999999999,2014,6,2,1,1,11.265,1,64
"1187",2014-06-02,8,999999999,2014,6,2,1,1,55.005,1,69.1
"1188",2014-06-02,9,999999999,2014,6,2,1,1,71.895,1,73
"1189",2014-06-02,10,999999999,2014,6,2,1,1,75.51,1,75
"1190",2014-06-02,11,999999999,2014,6,2,1,1,66.84,1,77
"1191",2014-06-02,12,999999999,2014,6,2,1,1,62.16,1,80.1
"1192",2014-06-02,13,999999999,2014,6,2,1,1,63.915,1,80.6
"1193",2014-06-02,14,999999999,2014,6,2,1,1,52.245,1,81
"1194",2014-06-02,15,999999999,2014,6,2,1,1,17.55,1,77.55
"1195",2014-06-03,7,999999999,2014,6,3,2,1,19.35,1,61
"1196",2014-06-03,8,999999999,2014,6,3,2,1,61.53,1,64
"1197",2014-06-03,9,999999999,2014,6,3,2,1,62.85,1,64.9
"1198",2014-06-03,10,999999999,2014,6,3,2,1,108.014996,1,69.1
"1199",2014-06-03,11,999999999,2014,6,3,2,1,220.529994,1,66
"1200",2014-06-03,12,999999999,2014,6,3,2,1,211.304997,1,69.1
"1201",2014-06-03,13,999999999,2014,6,3,2,1,212.414995,1,71.1
"1202",2014-06-03,14,999999999,2014,6,3,2,1,199.694993,1,70
"1203",2014-06-03,15,999999999,2014,6,3,2,1,45.779999,1,69.1
"1204",2014-06-04,7,999999999,2014,6,4,3,1,56.309998,1,57
"1205",2014-06-04,8,999999999,2014,6,4,3,1,226.079996,1,55.65
"1206",2014-06-04,9,999999999,2014,6,4,3,1,239.354993,1,57
"1207",2014-06-04,10,999999999,2014,6,4,3,1,262.274991,1,57.375
"1208",2014-06-04,11,999999999,2014,6,4,3,1,262.54499,1,57.4333333333333
"1209",2014-06-04,12,999999999,2014,6,4,3,1,246.704991,1,57.4333333333333
"1210",2014-06-04,13,999999999,2014,6,4,3,1,247.739992,1,58.4
"1211",2014-06-04,14,999999999,2014,6,4,3,1,234.239996,1,59
"1212",2014-06-04,15,999999999,2014,6,4,3,1,191.054996,1,59
"1213",2014-06-04,16,999999999,2014,6,4,3,1,149.294998,1,58.0333333333333
"1214",2014-06-04,17,999999999,2014,6,4,3,1,144.059998,1,57.9
"1215",2014-06-04,18,999999999,2014,6,4,3,1,148.424997,1,57
"1216",2014-06-04,19,999999999,2014,6,4,3,1,137.489995,1,57
"1217",2014-06-04,20,999999999,2014,6,4,3,1,126.9,0,57
"1218",2014-06-04,21,999999999,2014,6,4,3,1,91.229998,0,57.55
"1219",2014-06-04,22,999999999,2014,6,4,3,1,80.685,0,57.9
"1220",2014-06-04,23,999999999,2014,6,4,3,1,70.575,0,57.9
"1221",2014-06-05,0,999999999,2014,6,5,4,1,67.32,0,59
"1222",2014-06-05,1,999999999,2014,6,5,4,1,66.69,0,59
"1223",2014-06-05,2,999999999,2014,6,5,4,1,67.245,0,59
"1224",2014-06-05,3,999999999,2014,6,5,4,1,68.145,0,59
"1225",2014-06-05,4,999999999,2014,6,5,4,1,75.585,0,57.4333333333333
"1226",2014-06-05,5,999999999,2014,6,5,4,1,75.795,0,57.55
"1227",2014-06-05,6,999999999,2014,6,5,4,1,220.919997,0,58.4
"1228",2014-06-05,7,999999999,2014,6,5,4,1,330.224992,1,59
"1229",2014-06-05,8,999999999,2014,6,5,4,1,397.544992,1,57.9
"1230",2014-06-05,9,999999999,2014,6,5,4,1,404.969993,1,59
"1231",2014-06-05,10,999999999,2014,6,5,4,1,419.62499,1,60.1
"1232",2014-06-05,11,999999999,2014,6,5,4,1,413.879993,1,60.1
"1233",2014-06-05,12,999999999,2014,6,5,4,1,406.964997,1,59.45
"1234",2014-06-05,13,999999999,2014,6,5,4,1,403.094982,1,57.4333333333333
"1235",2014-06-05,14,999999999,2014,6,5,4,1,389.50499,1,57.4333333333333
"1236",2014-06-05,15,999999999,2014,6,5,4,1,218.099994,1,57.65
"1237",2014-06-05,16,999999999,2014,6,5,4,1,149.009997,1,59
"1238",2014-06-05,17,999999999,2014,6,5,4,1,139.724997,1,59
"1239",2014-06-05,18,999999999,2014,6,5,4,1,132.825,1,57.9
"1240",2014-06-05,19,999999999,2014,6,5,4,1,112.934999,1,59
"1241",2014-06-05,20,999999999,2014,6,5,4,1,106.109999,0,59.55
"1242",2014-06-05,21,999999999,2014,6,5,4,1,78.27,0,59
"1243",2014-06-05,22,999999999,2014,6,5,4,1,74.895,0,60.1
"1244",2014-06-05,23,999999999,2014,6,5,4,1,70.56,0,60.1
"1245",2014-06-06,0,999999999,2014,6,6,5,1,71.865,0,57.9
"1246",2014-06-06,1,999999999,2014,6,6,5,1,76.14,0,57.9
"1247",2014-06-06,2,999999999,2014,6,6,5,1,79.53,0,59
"1248",2014-06-06,3,999999999,2014,6,6,5,1,76.395,0,57.9
"1249",2014-06-06,4,999999999,2014,6,6,5,1,70.62,0,57.9
"1250",2014-06-06,5,999999999,2014,6,6,5,1,71.91,0,59
"1251",2014-06-06,6,999999999,2014,6,6,5,1,124.904996,0,61
"1252",2014-06-06,7,999999999,2014,6,6,5,1,191.339995,1,62.1
"1253",2014-06-06,8,999999999,2014,6,6,5,1,246.434995,1,63
"1254",2014-06-06,9,999999999,2014,6,6,5,1,403.769993,1,66
"1255",2014-06-06,10,999999999,2014,6,6,5,1,408.659993,1,69.1
"1256",2014-06-06,11,999999999,2014,6,6,5,1,399.794989,1,71.1
"1257",2014-06-06,12,999999999,2014,6,6,5,1,390.224988,1,72
"1258",2014-06-06,13,999999999,2014,6,6,5,1,393.269989,1,73.9
"1259",2014-06-06,14,999999999,2014,6,6,5,1,379.304991,1,75
"1260",2014-06-06,15,999999999,2014,6,6,5,1,214.949996,1,73
"1261",2014-06-06,16,999999999,2014,6,6,5,1,144.254995,1,80.85
"1262",2014-06-06,17,999999999,2014,6,6,5,1,143.534997,1,75.9
"1263",2014-06-06,18,999999999,2014,6,6,5,1,153.449998,1,73.9
"1264",2014-06-06,19,999999999,2014,6,6,5,1,134.309995,1,72
"1265",2014-06-06,20,999999999,2014,6,6,5,1,103.109998,0,70
"1266",2014-06-06,21,999999999,2014,6,6,5,1,83.444999,0,68
"1267",2014-06-06,22,999999999,2014,6,6,5,1,76.41,0,66.9
"1268",2014-06-06,23,999999999,2014,6,6,5,1,65.325,0,64.9
"1269",2014-06-07,0,999999999,2014,6,7,6,0,62.28,0,64
"1270",2014-06-07,1,999999999,2014,6,7,6,0,61.395,0,63
"1271",2014-06-07,2,999999999,2014,6,7,6,0,61.08,0,61
"1272",2014-06-07,3,999999999,2014,6,7,6,0,60.75,0,61
"1273",2014-06-07,4,999999999,2014,6,7,6,0,60.315,0,61
"1274",2014-06-07,5,999999999,2014,6,7,6,0,58.785,0,61
"1275",2014-06-07,6,999999999,2014,6,7,6,0,59.16,0,64.9
"1276",2014-06-07,7,999999999,2014,6,7,6,0,100.814999,1,69.1
"1277",2014-06-07,8,999999999,2014,6,7,6,0,103.529997,1,71.1
"1278",2014-06-07,9,999999999,2014,6,7,6,0,101.684998,1,73.9
"1279",2014-06-07,10,999999999,2014,6,7,6,0,102.254999,1,77
"1280",2014-06-07,11,999999999,2014,6,7,6,0,102.494999,1,79
"1281",2014-06-07,12,999999999,2014,6,7,6,0,98.984998,1,77
"1282",2014-06-07,13,999999999,2014,6,7,6,0,99.359997,1,78.1
"1283",2014-06-07,14,999999999,2014,6,7,6,0,98.595,1,75.9
"1284",2014-06-07,15,999999999,2014,6,7,6,0,101.099999,1,79
"1285",2014-06-07,16,999999999,2014,6,7,6,0,85.589999,1,78.1
"1286",2014-06-07,17,999999999,2014,6,7,6,0,81.885,1,75
"1287",2014-06-07,18,999999999,2014,6,7,6,0,80.1,1,75.9
"1288",2014-06-07,19,999999999,2014,6,7,6,0,79.44,1,71.1
"1289",2014-06-07,20,999999999,2014,6,7,6,0,79.65,0,73
"1290",2014-06-07,21,999999999,2014,6,7,6,0,67.05,0,69.1
"1291",2014-06-07,22,999999999,2014,6,7,6,0,63.96,0,70
"1292",2014-06-07,23,999999999,2014,6,7,6,0,63.81,0,73
"1293",2014-06-08,0,999999999,2014,6,8,0,0,64.545,0,71.1
"1294",2014-06-08,1,999999999,2014,6,8,0,0,64.665,0,71.1
"1295",2014-06-08,2,999999999,2014,6,8,0,0,62.64,0,71.1
"1296",2014-06-08,3,999999999,2014,6,8,0,0,61.95,0,68
"1297",2014-06-08,4,999999999,2014,6,8,0,0,62.085,0,66.9
"1298",2014-06-08,5,999999999,2014,6,8,0,0,60.3,0,68
"1299",2014-06-08,6,999999999,2014,6,8,0,0,62.19,0,70
"1300",2014-06-08,7,999999999,2014,6,8,0,0,60.24,1,73
"1301",2014-06-08,8,999999999,2014,6,8,0,0,60.84,1,78.1
"1302",2014-06-08,9,999999999,2014,6,8,0,0,58.44,1,75.9
"1303",2014-06-08,10,999999999,2014,6,8,0,0,59.415,1,77
"1304",2014-06-08,11,999999999,2014,6,8,0,0,58.995,1,79
"1305",2014-06-08,12,999999999,2014,6,8,0,0,63.345,1,79
"1306",2014-06-08,13,999999999,2014,6,8,0,0,66.27,1,77
"1307",2014-06-08,14,999999999,2014,6,8,0,0,60.45,1,75
"1308",2014-06-08,15,999999999,2014,6,8,0,0,68.865,1,79
"1309",2014-06-08,16,999999999,2014,6,8,0,0,68.535,1,77
"1310",2014-06-08,17,999999999,2014,6,8,0,0,61.74,1,78.1
"1311",2014-06-08,18,999999999,2014,6,8,0,0,64.065,1,73.9
"1312",2014-06-08,19,999999999,2014,6,8,0,0,64.77,1,72
"1313",2014-06-08,20,999999999,2014,6,8,0,0,64.11,0,70
"1314",2014-06-08,21,999999999,2014,6,8,0,0,66.12,0,73.9
"1315",2014-06-08,22,999999999,2014,6,8,0,0,66,0,71.1
"1316",2014-06-08,23,999999999,2014,6,8,0,0,65.445,0,72
"1317",2014-06-09,0,999999999,2014,6,9,1,1,64.965,0,72
"1318",2014-06-09,1,999999999,2014,6,9,1,1,64.635,0,71.1
"1319",2014-06-09,2,999999999,2014,6,9,1,1,64.755,0,69.1
"1320",2014-06-09,3,999999999,2014,6,9,1,1,64.14,0,68
"1321",2014-06-09,4,999999999,2014,6,9,1,1,64.08,0,68
"1322",2014-06-09,5,999999999,2014,6,9,1,1,67.26,0,68
"1323",2014-06-09,6,999999999,2014,6,9,1,1,123.854998,0,70
"1324",2014-06-09,7,999999999,2014,6,9,1,1,195.659996,1,70
"1325",2014-06-09,8,999999999,2014,6,9,1,1,341.804993,1,72
"1326",2014-06-09,9,999999999,2014,6,9,1,1,449.984989,1,73
"1327",2014-06-09,10,999999999,2014,6,9,1,1,437.099993,1,73.9
"1328",2014-06-09,11,999999999,2014,6,9,1,1,412.199994,1,73.9
"1329",2014-06-09,12,999999999,2014,6,9,1,1,401.654995,1,75.9
"1330",2014-06-09,13,999999999,2014,6,9,1,1,403.889996,1,78.1
"1331",2014-06-09,14,999999999,2014,6,9,1,1,397.214992,1,NA
"1332",2014-06-09,15,999999999,2014,6,9,1,1,226.574995,1,77
"1333",2014-06-09,16,999999999,2014,6,9,1,1,152.894999,1,77
"1334",2014-06-09,17,999999999,2014,6,9,1,1,140.444995,1,73.9
"1335",2014-06-09,18,999999999,2014,6,9,1,1,142.124996,1,73
"1336",2014-06-09,19,999999999,2014,6,9,1,1,131.174994,1,71.1
"1337",2014-06-09,20,999999999,2014,6,9,1,1,118.304996,0,69.1
"1338",2014-06-09,21,999999999,2014,6,9,1,1,84.945,0,68
"1339",2014-06-09,22,999999999,2014,6,9,1,1,80.925,0,66.9
"1340",2014-06-09,23,999999999,2014,6,9,1,1,70.455,0,66.9
"1341",2014-06-10,0,999999999,2014,6,10,2,1,64.275,0,66.1
"1342",2014-06-10,2,999999999,2014,6,10,2,1,69.225,0,64.2
"1343",2014-06-10,3,999999999,2014,6,10,2,1,68.955,0,63
"1344",2014-06-10,4,999999999,2014,6,10,2,1,144.254998,0,63
"1345",2014-06-10,5,999999999,2014,6,10,2,1,147.224998,0,64
"1346",2014-06-10,6,999999999,2014,6,10,2,1,304.814996,0,64.2
"1347",2014-06-10,7,999999999,2014,6,10,2,1,352.409992,1,64.65
"1348",2014-06-10,8,999999999,2014,6,10,2,1,402.029986,1,66.55
"1349",2014-06-10,9,999999999,2014,6,10,2,1,406.604986,1,70.9
"1350",2014-06-10,10,999999999,2014,6,10,2,1,421.28999,1,71.8
"1351",2014-06-10,11,999999999,2014,6,10,2,1,412.034988,1,68
"1352",2014-06-10,12,999999999,2014,6,10,2,1,415.274994,1,75
"1353",2014-06-10,13,999999999,2014,6,10,2,1,404.024989,1,75.55
"1354",2014-06-10,14,999999999,2014,6,10,2,1,400.304993,1,79
"1355",2014-06-10,15,999999999,2014,6,10,2,1,227.429994,1,71.1
"1356",2014-06-10,16,999999999,2014,6,10,2,1,168.119996,1,68.6
"1357",2014-06-10,17,999999999,2014,6,10,2,1,156.644999,1,66.5
"1358",2014-06-10,18,999999999,2014,6,10,2,1,154.754995,1,64
"1359",2014-06-10,19,999999999,2014,6,10,2,1,145.214998,1,63
"1360",2014-06-10,20,999999999,2014,6,10,2,1,129.059998,0,62.35
"1361",2014-06-10,21,999999999,2014,6,10,2,1,88.635,0,60.8666666666667
"1362",2014-06-10,22,999999999,2014,6,10,2,1,80.22,0,60.45
"1363",2014-06-10,23,999999999,2014,6,10,2,1,72.3,0,60.1
"1364",2014-06-11,0,999999999,2014,6,11,3,1,72.33,0,60.1
"1365",2014-06-11,2,999999999,2014,6,11,3,1,71.91,0,60.1
"1366",2014-06-11,3,999999999,2014,6,11,3,1,71.61,0,59
"1367",2014-06-11,4,999999999,2014,6,11,3,1,144.014997,0,57.9
"1368",2014-06-11,5,999999999,2014,6,11,3,1,150.074996,0,59
"1369",2014-06-11,6,999999999,2014,6,11,3,1,168.344996,0,59
"1370",2014-06-11,7,999999999,2014,6,11,3,1,196.5,1,61
"1371",2014-06-11,8,999999999,2014,6,11,3,1,247.424995,1,62.1
"1372",2014-06-11,9,999999999,2014,6,11,3,1,331.289988,1,62.1
"1373",2014-06-11,10,999999999,2014,6,11,3,1,419.189991,1,63
"1374",2014-06-11,11,999999999,2014,6,11,3,1,416.684991,1,63
"1375",2014-06-11,12,999999999,2014,6,11,3,1,413.549986,1,62.1
"1376",2014-06-11,13,999999999,2014,6,11,3,1,399.074993,1,63
"1377",2014-06-11,14,999999999,2014,6,11,3,1,388.469993,1,63
"1378",2014-06-11,15,999999999,2014,6,11,3,1,221.024994,1,62.1
"1379",2014-06-11,16,999999999,2014,6,11,3,1,156.029994,1,61
"1380",2014-06-11,17,999999999,2014,6,11,3,1,143.324998,1,60.1
"1381",2014-06-11,18,999999999,2014,6,11,3,1,139.964997,1,60.1
"1382",2014-06-11,19,999999999,2014,6,11,3,1,126.794999,1,59
"1383",2014-06-11,20,999999999,2014,6,11,3,1,131.549998,0,59
"1384",2014-06-11,21,999999999,2014,6,11,3,1,103.019997,0,59
"1385",2014-06-11,22,999999999,2014,6,11,3,1,91.125,0,59
"1386",2014-06-11,23,999999999,2014,6,11,3,1,77.205,0,59
"1387",2014-06-12,0,999999999,2014,6,12,4,1,72.78,0,59
"1388",2014-06-12,1,999999999,2014,6,12,4,1,71.49,0,59
"1389",2014-06-12,2,999999999,2014,6,12,4,1,70.695,0,59
"1390",2014-06-12,3,999999999,2014,6,12,4,1,71.91,0,59
"1391",2014-06-12,4,999999999,2014,6,12,4,1,143.984996,0,59
"1392",2014-06-12,5,999999999,2014,6,12,4,1,149.264999,0,59
"1393",2014-06-12,6,999999999,2014,6,12,4,1,179.954996,0,60.1
"1394",2014-06-12,7,999999999,2014,6,12,4,1,200.789995,1,60.1
"1395",2014-06-12,8,999999999,2014,6,12,4,1,267.614992,1,61
"1396",2014-06-12,9,999999999,2014,6,12,4,1,405.719994,1,NA
"1397",2014-06-12,10,999999999,2014,6,12,4,1,416.429985,1,62.1
"1398",2014-06-12,11,999999999,2014,6,12,4,1,408.869997,1,63.3
"1399",2014-06-12,12,999999999,2014,6,12,4,1,407.939996,1,64
"1400",2014-06-12,13,999999999,2014,6,12,4,1,401.594989,1,64.9
"1401",2014-06-12,14,999999999,2014,6,12,4,1,387.86999,1,64
"1402",2014-06-12,15,999999999,2014,6,12,4,1,224.324995,1,64.9
"1403",2014-06-12,16,999999999,2014,6,12,4,1,155.429998,1,63
"1404",2014-06-12,17,999999999,2014,6,12,4,1,148.724996,1,62.1
"1405",2014-06-12,18,999999999,2014,6,12,4,1,142.8,1,63
"1406",2014-06-12,19,999999999,2014,6,12,4,1,128.294997,1,63
"1407",2014-06-12,20,999999999,2014,6,12,4,1,126.254999,0,63
"1408",2014-06-12,21,999999999,2014,6,12,4,1,96.915,0,63
"1409",2014-06-12,22,999999999,2014,6,12,4,1,83.415,0,62.1
"1410",2014-06-12,23,999999999,2014,6,12,4,1,71.715,0,62.1
"1411",2014-06-13,0,999999999,2014,6,13,5,1,71.925,0,62.1
"1412",2014-06-13,1,999999999,2014,6,13,5,1,71.505,0,61.45
"1413",2014-06-13,2,999999999,2014,6,13,5,1,71.355,0,61
"1414",2014-06-13,3,999999999,2014,6,13,5,1,70.665,0,60.9
"1415",2014-06-13,4,999999999,2014,6,13,5,1,144.284997,0,60.45
"1416",2014-06-13,5,999999999,2014,6,13,5,1,150.779997,0,60.625
"1417",2014-06-13,6,999999999,2014,6,13,5,1,180.284998,0,60.5666666666667
"1418",2014-06-13,7,999999999,2014,6,13,5,1,205.274996,1,59
"1419",2014-06-13,8,999999999,2014,6,13,5,1,256.229992,1,60.1
"1420",2014-06-13,9,999999999,2014,6,13,5,1,262.409992,1,60.1
"1421",2014-06-13,10,999999999,2014,6,13,5,1,407.009991,1,60.5666666666667
"1422",2014-06-13,11,999999999,2014,6,13,5,1,375.209989,1,60.9
"1423",2014-06-13,12,999999999,2014,6,13,5,1,219.374993,1,62.35
"1424",2014-06-13,13,999999999,2014,6,13,5,1,213.059994,1,63
"1425",2014-06-13,14,999999999,2014,6,13,5,1,198.075001,1,63
"1426",2014-06-13,15,999999999,2014,6,13,5,1,41.459999,1,62.1
"1427",2014-06-16,6,999999999,2014,6,16,1,1,0.06,0,64
"1428",2014-06-16,7,999999999,2014,6,16,1,1,13.125,1,68
"1429",2014-06-16,8,999999999,2014,6,16,1,1,121.844998,1,72
"1430",2014-06-16,9,999999999,2014,6,16,1,1,237.929996,1,72
"1431",2014-06-16,10,999999999,2014,6,16,1,1,225.209991,1,72
"1432",2014-06-16,11,999999999,2014,6,16,1,1,223.739995,1,70
"1433",2014-06-16,12,999999999,2014,6,16,1,1,214.829995,1,70
"1434",2014-06-16,13,999999999,2014,6,16,1,1,210.885,1,69.1
"1435",2014-06-16,14,999999999,2014,6,16,1,1,199.244994,1,69.1
"1436",2014-06-16,15,999999999,2014,6,16,1,1,47.564999,1,70
"1437",2014-06-17,4,999999999,2014,6,17,2,1,0.015,0,63
"1438",2014-06-17,6,999999999,2014,6,17,2,1,14.339999,0,64
"1439",2014-06-17,7,999999999,2014,6,17,2,1,134.324996,1,66.9
"1440",2014-06-17,8,999999999,2014,6,17,2,1,133.844997,1,70
"1441",2014-06-17,9,999999999,2014,6,17,2,1,133.739997,1,73.9
"1442",2014-06-17,10,999999999,2014,6,17,2,1,141.644996,1,77
"1443",2014-06-17,11,999999999,2014,6,17,2,1,141.254999,1,80.1
"1444",2014-06-17,12,999999999,2014,6,17,2,1,138.104997,1,81
"1445",2014-06-17,13,999999999,2014,6,17,2,1,174.569993,1,82.9
"1446",2014-06-17,14,999999999,2014,6,17,2,1,147.134994,1,80.1
"1447",2014-06-17,15,999999999,2014,6,17,2,1,24.21,1,82.9
"1448",2014-06-18,6,999999999,2014,6,18,3,1,84.614999,0,73.9
"1449",2014-06-18,7,999999999,2014,6,18,3,1,157.784997,1,78.1
"1450",2014-06-18,8,999999999,2014,6,18,3,1,213.104993,1,79
"1451",2014-06-18,9,999999999,2014,6,18,3,1,225.959993,1,81
"1452",2014-06-18,10,999999999,2014,6,18,3,1,240.569995,1,82.9
"1453",2014-06-18,11,999999999,2014,6,18,3,1,232.694996,1,82.9
"1454",2014-06-18,12,999999999,2014,6,18,3,1,230.249997,1,84.9
"1455",2014-06-18,13,999999999,2014,6,18,3,1,226.814992,1,84
"1456",2014-06-18,14,999999999,2014,6,18,3,1,212.579993,1,84.9
"1457",2014-06-18,15,999999999,2014,6,18,3,1,51.749998,1,86
"1458",2014-06-18,16,999999999,2014,6,18,3,1,0.075,1,84.9
"1459",2014-06-19,6,999999999,2014,6,19,4,1,78.945,0,71.1
"1460",2014-06-19,7,999999999,2014,6,19,4,1,158.1,1,72
"1461",2014-06-19,8,999999999,2014,6,19,4,1,218.309995,1,72
"1462",2014-06-19,9,999999999,2014,6,19,4,1,235.484991,1,75
"1463",2014-06-19,10,999999999,2014,6,19,4,1,235.214997,1,79
"1464",2014-06-19,11,999999999,2014,6,19,4,1,241.544998,1,80.1
"1465",2014-06-19,12,999999999,2014,6,19,4,1,227.264996,1,80.1
"1466",2014-06-19,13,999999999,2014,6,19,4,1,215.639993,1,82
"1467",2014-06-19,14,999999999,2014,6,19,4,1,206.699996,1,82.9
"1468",2014-06-19,15,999999999,2014,6,19,4,1,49.47,1,84
"1469",2014-06-19,18,999999999,2014,6,19,4,1,32.219999,1,81
"1470",2014-06-19,19,999999999,2014,6,19,4,1,43.47,1,78.1
"1471",2014-06-19,20,999999999,2014,6,19,4,1,15.33,0,75.9
"1472",2014-06-19,21,999999999,2014,6,19,4,1,0.96,0,73
"1473",2014-06-20,4,999999999,2014,6,20,5,1,0.015,0,63
"1474",2014-06-20,6,999999999,2014,6,20,5,1,9.15,0,64
"1475",2014-06-20,7,999999999,2014,6,20,5,1,230.324995,1,66.9
"1476",2014-06-20,8,999999999,2014,6,20,5,1,214.034995,1,69.1
"1477",2014-06-20,9,999999999,2014,6,20,5,1,290.609997,1,72
"1478",2014-06-20,10,999999999,2014,6,20,5,1,423.224991,1,73
"1479",2014-06-20,11,999999999,2014,6,20,5,1,410.159992,1,73.9
"1480",2014-06-20,12,999999999,2014,6,20,5,1,416.639992,1,73.9
"1481",2014-06-20,13,999999999,2014,6,20,5,1,408.764995,1,75.9
"1482",2014-06-20,14,999999999,2014,6,20,5,1,393.14999,1,75
"1483",2014-06-20,15,999999999,2014,6,20,5,1,290.774992,1,77
"1484",2014-06-20,16,999999999,2014,6,20,5,1,258.569993,1,77
"1485",2014-06-20,17,999999999,2014,6,20,5,1,218.369998,1,73.9
"1486",2014-06-20,18,999999999,2014,6,20,5,1,222.569996,1,73
"1487",2014-06-20,19,999999999,2014,6,20,5,1,208.304994,1,70
"1488",2014-06-20,20,999999999,2014,6,20,5,1,198.344995,0,66.9
"1489",2014-06-20,21,999999999,2014,6,20,5,1,121.215,0,64.9
"1490",2014-06-20,22,999999999,2014,6,20,5,1,87.435,0,63
"1491",2014-06-20,23,999999999,2014,6,20,5,1,74.43,0,62.1
"1492",2014-06-21,0,999999999,2014,6,21,6,0,72.435,0,61
"1493",2014-06-21,1,999999999,2014,6,21,6,0,69.9,0,60.1
"1494",2014-06-21,2,999999999,2014,6,21,6,0,71.145,0,59
"1495",2014-06-21,3,999999999,2014,6,21,6,0,70.905,0,57.9
"1496",2014-06-21,4,999999999,2014,6,21,6,0,70.59,0,57.9
"1497",2014-06-21,5,999999999,2014,6,21,6,0,70.665,0,57.9
"1498",2014-06-21,6,999999999,2014,6,21,6,0,70.815,0,60.1
"1499",2014-06-21,7,999999999,2014,6,21,6,0,114.149997,1,62.1
"1500",2014-06-21,8,999999999,2014,6,21,6,0,117.554996,1,64.9
"1501",2014-06-21,9,999999999,2014,6,21,6,0,116.339998,1,68
"1502",2014-06-21,10,999999999,2014,6,21,6,0,121.349999,1,70
"1503",2014-06-21,11,999999999,2014,6,21,6,0,123.989998,1,72
"1504",2014-06-21,12,999999999,2014,6,21,6,0,116.294997,1,73
"1505",2014-06-21,13,999999999,2014,6,21,6,0,110.909998,1,73
"1506",2014-06-21,14,999999999,2014,6,21,6,0,110.924998,1,71.1
"1507",2014-06-21,15,999999999,2014,6,21,6,0,111.404998,1,71.1
"1508",2014-06-21,16,999999999,2014,6,21,6,0,86.865,1,71.1
"1509",2014-06-21,17,999999999,2014,6,21,6,0,85.635,1,68
"1510",2014-06-21,18,999999999,2014,6,21,6,0,87.495,1,66.9
"1511",2014-06-21,19,999999999,2014,6,21,6,0,85.62,1,66
"1512",2014-06-21,20,999999999,2014,6,21,6,0,86.265,0,64.9
"1513",2014-06-21,21,999999999,2014,6,21,6,0,72.03,0,64
"1514",2014-06-21,22,999999999,2014,6,21,6,0,71.355,0,64.9
"1515",2014-06-21,23,999999999,2014,6,21,6,0,71.43,0,64.9
"1516",2014-06-22,0,999999999,2014,6,22,0,0,72.06,0,64.9
"1517",2014-06-22,1,999999999,2014,6,22,0,0,70.86,0,64
"1518",2014-06-22,2,999999999,2014,6,22,0,0,71.76,0,62.1
"1519",2014-06-22,3,999999999,2014,6,22,0,0,71.265,0,60.1
"1520",2014-06-22,4,999999999,2014,6,22,0,0,70.71,0,60.1
"1521",2014-06-22,5,999999999,2014,6,22,0,0,70.59,0,60.1
"1522",2014-06-22,6,999999999,2014,6,22,0,0,71.22,0,62.1
"1523",2014-06-22,7,999999999,2014,6,22,0,0,70.215,1,66.9
"1524",2014-06-22,8,999999999,2014,6,22,0,0,69.165,1,66.9
"1525",2014-06-22,9,999999999,2014,6,22,0,0,68.445,1,68
