"","X","date","hour","account","year","month","day","DayOfWeek","Weekday","kWh","peakhour","Temperature"
"3623",3623,"2014-06-01",0,999999999,2014,6,1,0,0,27.3683663060033,0,53.1
"3624",3624,"2014-06-01",1,999999999,2014,6,1,0,0,25.7978933595973,0,53.1
"3625",3625,"2014-06-01",2,999999999,2014,6,1,0,0,24.2274204131913,0,52
"3626",3626,"2014-06-01",3,999999999,2014,6,1,0,0,22.6569474667853,0,52
"3627",3627,"2014-06-01",4,999999999,2014,6,1,0,0,21.0864745203794,0,52
"3628",3628,"2014-06-01",5,999999999,2014,6,1,0,0,19.5160015739734,0,53.1
"3629",3629,"2014-06-01",6,999999999,2014,6,1,0,0,17.9455286275674,0,57
"3630",3630,"2014-06-01",7,999999999,2014,6,1,0,0,98.9713254109002,1,61
"3631",3631,"2014-06-01",8,999999999,2014,6,1,0,0,97.4008524644942,1,64
"3632",3632,"2014-06-01",9,999999999,2014,6,1,0,0,95.8303795180882,1,64
"3633",3633,"2014-06-01",10,999999999,2014,6,1,0,0,94.2599065716822,1,64.9
"3634",3634,"2014-06-01",11,999999999,2014,6,1,0,0,92.6894336252763,1,64
"3635",3635,"2014-06-01",12,999999999,2014,6,1,0,0,91.1189606788703,1,63
"3636",3636,"2014-06-01",13,999999999,2014,6,1,0,0,89.5484877324643,1,63
"3637",3637,"2014-06-01",14,999999999,2014,6,1,0,0,87.9780147860583,1,63
"3638",3638,"2014-06-01",15,999999999,2014,6,1,0,0,86.4075418396524,1,64.9
"3639",3639,"2014-06-01",16,999999999,2014,6,1,0,0,84.8370688932464,1,64.9
"3640",3640,"2014-06-01",17,999999999,2014,6,1,0,0,83.2665959468404,1,63
"3641",3641,"2014-06-01",18,999999999,2014,6,1,0,0,81.6961230004344,1,64
"3642",3642,"2014-06-01",19,999999999,2014,6,1,0,0,80.1256500540285,1,62.1
"3643",3643,"2014-06-01",20,999999999,2014,6,1,0,0,-4.04109262211625,0,63
"3644",3644,"2014-06-01",21,999999999,2014,6,1,0,0,-5.61156556852222,0,63
"3645",3645,"2014-06-01",22,999999999,2014,6,1,0,0,-7.18203851492821,0,61
"3646",3646,"2014-06-01",23,999999999,2014,6,1,0,0,-8.75251146133418,0,60.1
"3647",3647,"2014-06-02",0,999999999,2014,6,2,1,1,98.7077643347492,0,57.9
"3648",3648,"2014-06-02",1,999999999,2014,6,2,1,1,97.1372913883432,0,57.9
"3649",3649,"2014-06-02",2,999999999,2014,6,2,1,1,95.5668184419373,0,57.9
"3650",3650,"2014-06-02",3,999999999,2014,6,2,1,1,93.9963454955313,0,57
"3651",3651,"2014-06-02",4,999999999,2014,6,2,1,1,92.4258725491253,0,55.9
"3652",3652,"2014-06-02",5,999999999,2014,6,2,1,1,90.8553996027193,0,55.9
"3653",3653,"2014-06-02",6,999999999,2014,6,2,1,1,89.2849266563134,0,59
"3654",3654,"2014-06-02",7,999999999,2014,6,2,1,1,11.265,1,64
"3655",3655,"2014-06-02",8,999999999,2014,6,2,1,1,55.005,1,69.1
"3656",3656,"2014-06-02",9,999999999,2014,6,2,1,1,71.895,1,73
"3657",3657,"2014-06-02",10,999999999,2014,6,2,1,1,75.51,1,75
"3658",3658,"2014-06-02",11,999999999,2014,6,2,1,1,66.84,1,77
"3659",3659,"2014-06-02",12,999999999,2014,6,2,1,1,62.16,1,80.1
"3660",3660,"2014-06-02",13,999999999,2014,6,2,1,1,63.915,1,80.6
"3661",3661,"2014-06-02",14,999999999,2014,6,2,1,1,52.245,1,81
"3662",3662,"2014-06-02",15,999999999,2014,6,2,1,1,17.55,1,77.55
"3663",3663,"2014-06-02",16,999999999,2014,6,2,1,1,156.176466921992,1,82
"3664",3664,"2014-06-02",17,999999999,2014,6,2,1,1,154.605993975586,1,81
"3665",3665,"2014-06-02",18,999999999,2014,6,2,1,1,153.03552102918,1,75.9
"3666",3666,"2014-06-02",19,999999999,2014,6,2,1,1,151.465048082774,1,73
"3667",3667,"2014-06-02",20,999999999,2014,6,2,1,1,67.2983054066297,0,70
"3668",3668,"2014-06-02",21,999999999,2014,6,2,1,1,65.7278324602238,0,66.9
"3669",3669,"2014-06-02",22,999999999,2014,6,2,1,1,64.1573595138178,0,66.9
"3670",3670,"2014-06-02",23,999999999,2014,6,2,1,1,62.5868865674118,0,66
"3671",3671,"2014-06-03",0,999999999,2014,6,3,2,1,99.2880345291317,0,64
"3672",3672,"2014-06-03",1,999999999,2014,6,3,2,1,97.7175615827257,0,62.1
"3673",3673,"2014-06-03",2,999999999,2014,6,3,2,1,96.1470886363197,0,61
"3674",3674,"2014-06-03",3,999999999,2014,6,3,2,1,94.5766156899137,0,57.9
"3675",3675,"2014-06-03",4,999999999,2014,6,3,2,1,93.0061427435078,0,57
"3676",3676,"2014-06-03",5,999999999,2014,6,3,2,1,91.4356697971018,0,61
"3677",3677,"2014-06-03",6,999999999,2014,6,3,2,1,89.8651968506958,0,61
"3678",3678,"2014-06-03",7,999999999,2014,6,3,2,1,19.35,1,61
"3679",3679,"2014-06-03",8,999999999,2014,6,3,2,1,61.53,1,64
"3680",3680,"2014-06-03",9,999999999,2014,6,3,2,1,62.85,1,64.9
"3681",3681,"2014-06-03",10,999999999,2014,6,3,2,1,108.014996,1,69.1
"3682",3682,"2014-06-03",11,999999999,2014,6,3,2,1,220.529994,1,66
"3683",3683,"2014-06-03",12,999999999,2014,6,3,2,1,211.304997,1,69.1
"3684",3684,"2014-06-03",13,999999999,2014,6,3,2,1,212.414995,1,71.1
"3685",3685,"2014-06-03",14,999999999,2014,6,3,2,1,199.694993,1,70
"3686",3686,"2014-06-03",15,999999999,2014,6,3,2,1,45.779999,1,69.1
"3687",3687,"2014-06-03",16,999999999,2014,6,3,2,1,156.756737116375,1,68
"3688",3688,"2014-06-03",17,999999999,2014,6,3,2,1,155.186264169969,1,66
"3689",3689,"2014-06-03",18,999999999,2014,6,3,2,1,153.615791223563,1,66
"3690",3690,"2014-06-03",19,999999999,2014,6,3,2,1,152.045318277157,1,63
"3691",3691,"2014-06-03",20,999999999,2014,6,3,2,1,67.8785756010121,0,64.9
"3692",3692,"2014-06-03",21,999999999,2014,6,3,2,1,66.3081026546062,0,61
"3693",3693,"2014-06-03",22,999999999,2014,6,3,2,1,64.7376297082002,0,60.8
"3694",3694,"2014-06-03",23,999999999,2014,6,3,2,1,63.1671567617942,0,61
"3695",3695,"2014-06-04",0,999999999,2014,6,4,3,1,99.8683047235141,0,57.9
"3696",3696,"2014-06-04",1,999999999,2014,6,4,3,1,98.2978317771081,0,57.9
"3697",3697,"2014-06-04",2,999999999,2014,6,4,3,1,96.7273588307021,0,57.9
"3698",3698,"2014-06-04",3,999999999,2014,6,4,3,1,95.1568858842961,0,57.9
"3699",3699,"2014-06-04",4,999999999,2014,6,4,3,1,93.5864129378902,0,57.1
"3700",3700,"2014-06-04",5,999999999,2014,6,4,3,1,92.0159399914842,0,55.65
"3701",3701,"2014-06-04",6,999999999,2014,6,4,3,1,90.4454670450782,0,55.5666666666667
"3702",3702,"2014-06-04",7,999999999,2014,6,4,3,1,56.309998,1,57
"3703",3703,"2014-06-04",8,999999999,2014,6,4,3,1,226.079996,1,55.65
"3704",3704,"2014-06-04",9,999999999,2014,6,4,3,1,239.354993,1,57
"3705",3705,"2014-06-04",10,999999999,2014,6,4,3,1,262.274991,1,57.375
"3706",3706,"2014-06-04",11,999999999,2014,6,4,3,1,262.54499,1,57.4333333333333
"3707",3707,"2014-06-04",12,999999999,2014,6,4,3,1,246.704991,1,57.4333333333333
"3708",3708,"2014-06-04",13,999999999,2014,6,4,3,1,247.739992,1,58.4
"3709",3709,"2014-06-04",14,999999999,2014,6,4,3,1,234.239996,1,59
"3710",3710,"2014-06-04",15,999999999,2014,6,4,3,1,191.054996,1,59
"3711",3711,"2014-06-04",16,999999999,2014,6,4,3,1,149.294998,1,58.0333333333333
"3712",3712,"2014-06-04",17,999999999,2014,6,4,3,1,144.059998,1,57.9
"3713",3713,"2014-06-04",18,999999999,2014,6,4,3,1,148.424997,1,57
"3714",3714,"2014-06-04",19,999999999,2014,6,4,3,1,137.489995,1,57
"3715",3715,"2014-06-04",20,999999999,2014,6,4,3,1,126.9,0,57
"3716",3716,"2014-06-04",21,999999999,2014,6,4,3,1,91.229998,0,57.55
"3717",3717,"2014-06-04",22,999999999,2014,6,4,3,1,80.685,0,57.9
"3718",3718,"2014-06-04",23,999999999,2014,6,4,3,1,70.575,0,57.9
"3719",3719,"2014-06-05",0,999999999,2014,6,5,4,1,67.32,0,59
"3720",3720,"2014-06-05",1,999999999,2014,6,5,4,1,66.69,0,59
"3721",3721,"2014-06-05",2,999999999,2014,6,5,4,1,67.245,0,59
"3722",3722,"2014-06-05",3,999999999,2014,6,5,4,1,68.145,0,59
"3723",3723,"2014-06-05",4,999999999,2014,6,5,4,1,75.585,0,57.4333333333333
"3724",3724,"2014-06-05",5,999999999,2014,6,5,4,1,75.795,0,57.55
"3725",3725,"2014-06-05",6,999999999,2014,6,5,4,1,220.919997,0,58.4
"3726",3726,"2014-06-05",7,999999999,2014,6,5,4,1,330.224992,1,59
"3727",3727,"2014-06-05",8,999999999,2014,6,5,4,1,397.544992,1,57.9
"3728",3728,"2014-06-05",9,999999999,2014,6,5,4,1,404.969993,1,59
"3729",3729,"2014-06-05",10,999999999,2014,6,5,4,1,419.62499,1,60.1
"3730",3730,"2014-06-05",11,999999999,2014,6,5,4,1,413.879993,1,60.1
"3731",3731,"2014-06-05",12,999999999,2014,6,5,4,1,406.964997,1,59.45
"3732",3732,"2014-06-05",13,999999999,2014,6,5,4,1,403.094982,1,57.4333333333333
"3733",3733,"2014-06-05",14,999999999,2014,6,5,4,1,389.50499,1,57.4333333333333
"3734",3734,"2014-06-05",15,999999999,2014,6,5,4,1,218.099994,1,57.65
"3735",3735,"2014-06-05",16,999999999,2014,6,5,4,1,149.009997,1,59
"3736",3736,"2014-06-05",17,999999999,2014,6,5,4,1,139.724997,1,59
"3737",3737,"2014-06-05",18,999999999,2014,6,5,4,1,132.825,1,57.9
"3738",3738,"2014-06-05",19,999999999,2014,6,5,4,1,112.934999,1,59
"3739",3739,"2014-06-05",20,999999999,2014,6,5,4,1,106.109999,0,59.55
"3740",3740,"2014-06-05",21,999999999,2014,6,5,4,1,78.27,0,59
"3741",3741,"2014-06-05",22,999999999,2014,6,5,4,1,74.895,0,60.1
"3742",3742,"2014-06-05",23,999999999,2014,6,5,4,1,70.56,0,60.1
"3743",3743,"2014-06-06",0,999999999,2014,6,6,5,1,71.865,0,57.9
"3744",3744,"2014-06-06",1,999999999,2014,6,6,5,1,76.14,0,57.9
"3745",3745,"2014-06-06",2,999999999,2014,6,6,5,1,79.53,0,59
"3746",3746,"2014-06-06",3,999999999,2014,6,6,5,1,76.395,0,57.9
"3747",3747,"2014-06-06",4,999999999,2014,6,6,5,1,70.62,0,57.9
"3748",3748,"2014-06-06",5,999999999,2014,6,6,5,1,71.91,0,59
"3749",3749,"2014-06-06",6,999999999,2014,6,6,5,1,124.904996,0,61
"3750",3750,"2014-06-06",7,999999999,2014,6,6,5,1,191.339995,1,62.1
"3751",3751,"2014-06-06",8,999999999,2014,6,6,5,1,246.434995,1,63
"3752",3752,"2014-06-06",9,999999999,2014,6,6,5,1,403.769993,1,66
"3753",3753,"2014-06-06",10,999999999,2014,6,6,5,1,408.659993,1,69.1
"3754",3754,"2014-06-06",11,999999999,2014,6,6,5,1,399.794989,1,71.1
"3755",3755,"2014-06-06",12,999999999,2014,6,6,5,1,390.224988,1,72
"3756",3756,"2014-06-06",13,999999999,2014,6,6,5,1,393.269989,1,73.9
"3757",3757,"2014-06-06",14,999999999,2014,6,6,5,1,379.304991,1,75
"3758",3758,"2014-06-06",15,999999999,2014,6,6,5,1,214.949996,1,73
"3759",3759,"2014-06-06",16,999999999,2014,6,6,5,1,144.254995,1,80.85
"3760",3760,"2014-06-06",17,999999999,2014,6,6,5,1,143.534997,1,75.9
"3761",3761,"2014-06-06",18,999999999,2014,6,6,5,1,153.449998,1,73.9
"3762",3762,"2014-06-06",19,999999999,2014,6,6,5,1,134.309995,1,72
"3763",3763,"2014-06-06",20,999999999,2014,6,6,5,1,103.109998,0,70
"3764",3764,"2014-06-06",21,999999999,2014,6,6,5,1,83.444999,0,68
"3765",3765,"2014-06-06",22,999999999,2014,6,6,5,1,76.41,0,66.9
"3766",3766,"2014-06-06",23,999999999,2014,6,6,5,1,65.325,0,64.9
"3767",3767,"2014-06-07",0,999999999,2014,6,7,6,0,62.28,0,64
"3768",3768,"2014-06-07",1,999999999,2014,6,7,6,0,61.395,0,63
"3769",3769,"2014-06-07",2,999999999,2014,6,7,6,0,61.08,0,61
"3770",3770,"2014-06-07",3,999999999,2014,6,7,6,0,60.75,0,61
"3771",3771,"2014-06-07",4,999999999,2014,6,7,6,0,60.315,0,61
"3772",3772,"2014-06-07",5,999999999,2014,6,7,6,0,58.785,0,61
"3773",3773,"2014-06-07",6,999999999,2014,6,7,6,0,59.16,0,64.9
"3774",3774,"2014-06-07",7,999999999,2014,6,7,6,0,100.814999,1,69.1
"3775",3775,"2014-06-07",8,999999999,2014,6,7,6,0,103.529997,1,71.1
"3776",3776,"2014-06-07",9,999999999,2014,6,7,6,0,101.684998,1,73.9
"3777",3777,"2014-06-07",10,999999999,2014,6,7,6,0,102.254999,1,77
"3778",3778,"2014-06-07",11,999999999,2014,6,7,6,0,102.494999,1,79
"3779",3779,"2014-06-07",12,999999999,2014,6,7,6,0,98.984998,1,77
"3780",3780,"2014-06-07",13,999999999,2014,6,7,6,0,99.359997,1,78.1
"3781",3781,"2014-06-07",14,999999999,2014,6,7,6,0,98.595,1,75.9
"3782",3782,"2014-06-07",15,999999999,2014,6,7,6,0,101.099999,1,79
"3783",3783,"2014-06-07",16,999999999,2014,6,7,6,0,85.589999,1,78.1
"3784",3784,"2014-06-07",17,999999999,2014,6,7,6,0,81.885,1,75
"3785",3785,"2014-06-07",18,999999999,2014,6,7,6,0,80.1,1,75.9
"3786",3786,"2014-06-07",19,999999999,2014,6,7,6,0,79.44,1,71.1
"3787",3787,"2014-06-07",20,999999999,2014,6,7,6,0,79.65,0,73
"3788",3788,"2014-06-07",21,999999999,2014,6,7,6,0,67.05,0,69.1
"3789",3789,"2014-06-07",22,999999999,2014,6,7,6,0,63.96,0,70
"3790",3790,"2014-06-07",23,999999999,2014,6,7,6,0,63.81,0,73
"3791",3791,"2014-06-08",0,999999999,2014,6,8,0,0,64.545,0,71.1
"3792",3792,"2014-06-08",1,999999999,2014,6,8,0,0,64.665,0,71.1
"3793",3793,"2014-06-08",2,999999999,2014,6,8,0,0,62.64,0,71.1
"3794",3794,"2014-06-08",3,999999999,2014,6,8,0,0,61.95,0,68
"3795",3795,"2014-06-08",4,999999999,2014,6,8,0,0,62.085,0,66.9
"3796",3796,"2014-06-08",5,999999999,2014,6,8,0,0,60.3,0,68
"3797",3797,"2014-06-08",6,999999999,2014,6,8,0,0,62.19,0,70
"3798",3798,"2014-06-08",7,999999999,2014,6,8,0,0,60.24,1,73
"3799",3799,"2014-06-08",8,999999999,2014,6,8,0,0,60.84,1,78.1
"3800",3800,"2014-06-08",9,999999999,2014,6,8,0,0,58.44,1,75.9
"3801",3801,"2014-06-08",10,999999999,2014,6,8,0,0,59.415,1,77
"3802",3802,"2014-06-08",11,999999999,2014,6,8,0,0,58.995,1,79
"3803",3803,"2014-06-08",12,999999999,2014,6,8,0,0,63.345,1,79
"3804",3804,"2014-06-08",13,999999999,2014,6,8,0,0,66.27,1,77
"3805",3805,"2014-06-08",14,999999999,2014,6,8,0,0,60.45,1,75
"3806",3806,"2014-06-08",15,999999999,2014,6,8,0,0,68.865,1,79
"3807",3807,"2014-06-08",16,999999999,2014,6,8,0,0,68.535,1,77
"3808",3808,"2014-06-08",17,999999999,2014,6,8,0,0,61.74,1,78.1
"3809",3809,"2014-06-08",18,999999999,2014,6,8,0,0,64.065,1,73.9
"3810",3810,"2014-06-08",19,999999999,2014,6,8,0,0,64.77,1,72
"3811",3811,"2014-06-08",20,999999999,2014,6,8,0,0,64.11,0,70
"3812",3812,"2014-06-08",21,999999999,2014,6,8,0,0,66.12,0,73.9
"3813",3813,"2014-06-08",22,999999999,2014,6,8,0,0,66,0,71.1
"3814",3814,"2014-06-08",23,999999999,2014,6,8,0,0,65.445,0,72
"3815",3815,"2014-06-09",0,999999999,2014,6,9,1,1,64.965,0,72
"3816",3816,"2014-06-09",1,999999999,2014,6,9,1,1,64.635,0,71.1
"3817",3817,"2014-06-09",2,999999999,2014,6,9,1,1,64.755,0,69.1
"3818",3818,"2014-06-09",3,999999999,2014,6,9,1,1,64.14,0,68
"3819",3819,"2014-06-09",4,999999999,2014,6,9,1,1,64.08,0,68
"3820",3820,"2014-06-09",5,999999999,2014,6,9,1,1,67.26,0,68
"3821",3821,"2014-06-09",6,999999999,2014,6,9,1,1,123.854998,0,70
"3822",3822,"2014-06-09",7,999999999,2014,6,9,1,1,195.659996,1,70
"3823",3823,"2014-06-09",8,999999999,2014,6,9,1,1,341.804993,1,72
"3824",3824,"2014-06-09",9,999999999,2014,6,9,1,1,449.984989,1,73
"3825",3825,"2014-06-09",10,999999999,2014,6,9,1,1,437.099993,1,73.9
"3826",3826,"2014-06-09",11,999999999,2014,6,9,1,1,412.199994,1,73.9
"3827",3827,"2014-06-09",12,999999999,2014,6,9,1,1,401.654995,1,75.9
"3828",3828,"2014-06-09",13,999999999,2014,6,9,1,1,403.889996,1,78.1
"3829",3829,"2014-06-09",14,999999999,2014,6,9,1,1,397.214992,1,NA
"3830",3830,"2014-06-09",15,999999999,2014,6,9,1,1,226.574995,1,77
"3831",3831,"2014-06-09",16,999999999,2014,6,9,1,1,152.894999,1,77
"3832",3832,"2014-06-09",17,999999999,2014,6,9,1,1,140.444995,1,73.9
"3833",3833,"2014-06-09",18,999999999,2014,6,9,1,1,142.124996,1,73
"3834",3834,"2014-06-09",19,999999999,2014,6,9,1,1,131.174994,1,71.1
"3835",3835,"2014-06-09",20,999999999,2014,6,9,1,1,118.304996,0,69.1
"3836",3836,"2014-06-09",21,999999999,2014,6,9,1,1,84.945,0,68
"3837",3837,"2014-06-09",22,999999999,2014,6,9,1,1,80.925,0,66.9
"3838",3838,"2014-06-09",23,999999999,2014,6,9,1,1,70.455,0,66.9
"3839",3839,"2014-06-10",0,999999999,2014,6,10,2,1,64.275,0,66.1
"3840",3840,"2014-06-10",2,999999999,2014,6,10,2,1,69.225,0,64.2
"3841",3841,"2014-06-10",3,999999999,2014,6,10,2,1,68.955,0,63
"3842",3842,"2014-06-10",4,999999999,2014,6,10,2,1,144.254998,0,63
"3843",3843,"2014-06-10",5,999999999,2014,6,10,2,1,147.224998,0,64
"3844",3844,"2014-06-10",6,999999999,2014,6,10,2,1,304.814996,0,64.2
"3845",3845,"2014-06-10",7,999999999,2014,6,10,2,1,352.409992,1,64.65
"3846",3846,"2014-06-10",8,999999999,2014,6,10,2,1,402.029986,1,66.55
"3847",3847,"2014-06-10",9,999999999,2014,6,10,2,1,406.604986,1,70.9
"3848",3848,"2014-06-10",10,999999999,2014,6,10,2,1,421.28999,1,71.8
"3849",3849,"2014-06-10",11,999999999,2014,6,10,2,1,412.034988,1,68
"3850",3850,"2014-06-10",12,999999999,2014,6,10,2,1,415.274994,1,75
"3851",3851,"2014-06-10",13,999999999,2014,6,10,2,1,404.024989,1,75.55
"3852",3852,"2014-06-10",14,999999999,2014,6,10,2,1,400.304993,1,79
"3853",3853,"2014-06-10",15,999999999,2014,6,10,2,1,227.429994,1,71.1
"3854",3854,"2014-06-10",16,999999999,2014,6,10,2,1,168.119996,1,68.6
"3855",3855,"2014-06-10",17,999999999,2014,6,10,2,1,156.644999,1,66.5
"3856",3856,"2014-06-10",18,999999999,2014,6,10,2,1,154.754995,1,64
"3857",3857,"2014-06-10",19,999999999,2014,6,10,2,1,145.214998,1,63
"3858",3858,"2014-06-10",20,999999999,2014,6,10,2,1,129.059998,0,62.35
"3859",3859,"2014-06-10",21,999999999,2014,6,10,2,1,88.635,0,60.8666666666667
"3860",3860,"2014-06-10",22,999999999,2014,6,10,2,1,80.22,0,60.45
"3861",3861,"2014-06-10",23,999999999,2014,6,10,2,1,72.3,0,60.1
"3862",3862,"2014-06-11",0,999999999,2014,6,11,3,1,72.33,0,60.1
"3863",3863,"2014-06-11",2,999999999,2014,6,11,3,1,71.91,0,60.1
"3864",3864,"2014-06-11",3,999999999,2014,6,11,3,1,71.61,0,59
"3865",3865,"2014-06-11",4,999999999,2014,6,11,3,1,144.014997,0,57.9
"3866",3866,"2014-06-11",5,999999999,2014,6,11,3,1,150.074996,0,59
"3867",3867,"2014-06-11",6,999999999,2014,6,11,3,1,168.344996,0,59
"3868",3868,"2014-06-11",7,999999999,2014,6,11,3,1,196.5,1,61
"3869",3869,"2014-06-11",8,999999999,2014,6,11,3,1,247.424995,1,62.1
"3870",3870,"2014-06-11",9,999999999,2014,6,11,3,1,331.289988,1,62.1
"3871",3871,"2014-06-11",10,999999999,2014,6,11,3,1,419.189991,1,63
"3872",3872,"2014-06-11",11,999999999,2014,6,11,3,1,416.684991,1,63
"3873",3873,"2014-06-11",12,999999999,2014,6,11,3,1,413.549986,1,62.1
"3874",3874,"2014-06-11",13,999999999,2014,6,11,3,1,399.074993,1,63
"3875",3875,"2014-06-11",14,999999999,2014,6,11,3,1,388.469993,1,63
"3876",3876,"2014-06-11",15,999999999,2014,6,11,3,1,221.024994,1,62.1
"3877",3877,"2014-06-11",16,999999999,2014,6,11,3,1,156.029994,1,61
"3878",3878,"2014-06-11",17,999999999,2014,6,11,3,1,143.324998,1,60.1
"3879",3879,"2014-06-11",18,999999999,2014,6,11,3,1,139.964997,1,60.1
"3880",3880,"2014-06-11",19,999999999,2014,6,11,3,1,126.794999,1,59
"3881",3881,"2014-06-11",20,999999999,2014,6,11,3,1,131.549998,0,59
"3882",3882,"2014-06-11",21,999999999,2014,6,11,3,1,103.019997,0,59
"3883",3883,"2014-06-11",22,999999999,2014,6,11,3,1,91.125,0,59
"3884",3884,"2014-06-11",23,999999999,2014,6,11,3,1,77.205,0,59
"3885",3885,"2014-06-12",0,999999999,2014,6,12,4,1,72.78,0,59
"3886",3886,"2014-06-12",1,999999999,2014,6,12,4,1,71.49,0,59
"3887",3887,"2014-06-12",2,999999999,2014,6,12,4,1,70.695,0,59
"3888",3888,"2014-06-12",3,999999999,2014,6,12,4,1,71.91,0,59
"3889",3889,"2014-06-12",4,999999999,2014,6,12,4,1,143.984996,0,59
"3890",3890,"2014-06-12",5,999999999,2014,6,12,4,1,149.264999,0,59
"3891",3891,"2014-06-12",6,999999999,2014,6,12,4,1,179.954996,0,60.1
"3892",3892,"2014-06-12",7,999999999,2014,6,12,4,1,200.789995,1,60.1
"3893",3893,"2014-06-12",8,999999999,2014,6,12,4,1,267.614992,1,61
"3894",3894,"2014-06-12",9,999999999,2014,6,12,4,1,405.719994,1,NA
"3895",3895,"2014-06-12",10,999999999,2014,6,12,4,1,416.429985,1,62.1
"3896",3896,"2014-06-12",11,999999999,2014,6,12,4,1,408.869997,1,63.3
"3897",3897,"2014-06-12",12,999999999,2014,6,12,4,1,407.939996,1,64
"3898",3898,"2014-06-12",13,999999999,2014,6,12,4,1,401.594989,1,64.9
"3899",3899,"2014-06-12",14,999999999,2014,6,12,4,1,387.86999,1,64
"3900",3900,"2014-06-12",15,999999999,2014,6,12,4,1,224.324995,1,64.9
"3901",3901,"2014-06-12",16,999999999,2014,6,12,4,1,155.429998,1,63
"3902",3902,"2014-06-12",17,999999999,2014,6,12,4,1,148.724996,1,62.1
"3903",3903,"2014-06-12",18,999999999,2014,6,12,4,1,142.8,1,63
"3904",3904,"2014-06-12",19,999999999,2014,6,12,4,1,128.294997,1,63
"3905",3905,"2014-06-12",20,999999999,2014,6,12,4,1,126.254999,0,63
"3906",3906,"2014-06-12",21,999999999,2014,6,12,4,1,96.915,0,63
"3907",3907,"2014-06-12",22,999999999,2014,6,12,4,1,83.415,0,62.1
"3908",3908,"2014-06-12",23,999999999,2014,6,12,4,1,71.715,0,62.1
"3909",3909,"2014-06-13",0,999999999,2014,6,13,5,1,71.925,0,62.1
"3910",3910,"2014-06-13",1,999999999,2014,6,13,5,1,71.505,0,61.45
"3911",3911,"2014-06-13",2,999999999,2014,6,13,5,1,71.355,0,61
"3912",3912,"2014-06-13",3,999999999,2014,6,13,5,1,70.665,0,60.9
"3913",3913,"2014-06-13",4,999999999,2014,6,13,5,1,144.284997,0,60.45
"3914",3914,"2014-06-13",5,999999999,2014,6,13,5,1,150.779997,0,60.625
"3915",3915,"2014-06-13",6,999999999,2014,6,13,5,1,180.284998,0,60.5666666666667
"3916",3916,"2014-06-13",7,999999999,2014,6,13,5,1,205.274996,1,59
"3917",3917,"2014-06-13",8,999999999,2014,6,13,5,1,256.229992,1,60.1
"3918",3918,"2014-06-13",9,999999999,2014,6,13,5,1,262.409992,1,60.1
"3919",3919,"2014-06-13",10,999999999,2014,6,13,5,1,407.009991,1,60.5666666666667
"3920",3920,"2014-06-13",11,999999999,2014,6,13,5,1,375.209989,1,60.9
"3921",3921,"2014-06-13",12,999999999,2014,6,13,5,1,219.374993,1,62.35
"3922",3922,"2014-06-13",13,999999999,2014,6,13,5,1,213.059994,1,63
"3923",3923,"2014-06-13",14,999999999,2014,6,13,5,1,198.075001,1,63
"3924",3924,"2014-06-13",15,999999999,2014,6,13,5,1,41.459999,1,62.1
"3925",3925,"2014-06-13",16,999999999,2014,6,13,5,1,154.649110846811,1,60.8
"3926",3926,"2014-06-13",17,999999999,2014,6,13,5,1,153.078637900405,1,62.1
"3927",3927,"2014-06-13",18,999999999,2014,6,13,5,1,151.508164953999,1,62.1
"3928",3928,"2014-06-13",19,999999999,2014,6,13,5,1,149.937692007593,1,62.7333333333333
"3929",3929,"2014-06-13",20,999999999,2014,6,13,5,1,65.7709493314487,0,62.7333333333333
"3930",3930,"2014-06-13",21,999999999,2014,6,13,5,1,64.2004763850427,0,61
"3931",3931,"2014-06-13",22,999999999,2014,6,13,5,1,62.6300034386367,0,61
"3932",3932,"2014-06-13",23,999999999,2014,6,13,5,1,61.0595304922308,0,61
"3933",3933,"2014-06-14",0,999999999,2014,6,14,6,0,27.0015506195871,0,61
"3934",3934,"2014-06-14",1,999999999,2014,6,14,6,0,25.4310776731811,0,61
"3935",3935,"2014-06-14",2,999999999,2014,6,14,6,0,23.8606047267751,0,60.45
"3936",3936,"2014-06-14",3,999999999,2014,6,14,6,0,22.2901317803691,0,59
"3937",3937,"2014-06-14",4,999999999,2014,6,14,6,0,20.7196588339632,0,59
"3938",3938,"2014-06-14",5,999999999,2014,6,14,6,0,19.1491858875572,0,57.55
"3939",3939,"2014-06-14",6,999999999,2014,6,14,6,0,17.5787129411512,0,57.9
"3940",3940,"2014-06-14",7,999999999,2014,6,14,6,0,98.604509724484,1,59
"3941",3941,"2014-06-14",8,999999999,2014,6,14,6,0,97.034036778078,1,59
"3942",3942,"2014-06-14",9,999999999,2014,6,14,6,0,95.463563831672,1,59
"3943",3943,"2014-06-14",10,999999999,2014,6,14,6,0,93.893090885266,1,60.9
"3944",3944,"2014-06-14",11,999999999,2014,6,14,6,0,92.3226179388601,1,66
"3945",3945,"2014-06-14",12,999999999,2014,6,14,6,0,90.7521449924541,1,68.1
"3946",3946,"2014-06-14",13,999999999,2014,6,14,6,0,89.1816720460481,1,71.35
"3947",3947,"2014-06-14",14,999999999,2014,6,14,6,0,87.6111990996421,1,73.65
"3948",3948,"2014-06-14",15,999999999,2014,6,14,6,0,86.0407261532362,1,73.9
"3949",3949,"2014-06-14",16,999999999,2014,6,14,6,0,84.4702532068302,1,73.9
