"","X","date","hour","account","year","month","day","DayOfWeek","Dayofyear","Weekday","kWh","peakhour","Temperature","pred","KWh_Class"
"5587",5587,"2014-08-21",22,999999999,2014,8,21,4,232,1,71.805,0,66.9,81.8049654437513,"Optimal"
"5588",5588,"2014-08-21",23,999999999,2014,8,21,4,232,1,69.9,0,66.9,79.9830842428411,"Optimal"
"5589",5589,"2014-08-22",0,999999999,2014,8,22,5,233,1,69.9,0,66.9,121.886351863775,"Above_Normal"
"5590",5590,"2014-08-22",1,999999999,2014,8,22,5,233,1,69.9,0,66.9,120.064470662865,"Above_Normal"
"5591",5591,"2014-08-22",2,999999999,2014,8,22,5,233,1,69.345,0,66,116.057112014331,"Above_Normal"
"5592",5592,"2014-08-22",3,999999999,2014,8,22,5,233,1,72.105,0,64,109.378614263145,"Above_Normal"
"5593",5593,"2014-08-22",4,999999999,2014,8,22,5,233,1,135.38999,0,64,107.556733062235,"Above_Normal"
"5594",5594,"2014-08-22",5,999999999,2014,8,22,5,233,1,140.76,0,63.333333,104.115978868463,"Above_Normal"
"5595",5595,"2014-08-22",6,999999999,2014,8,22,5,233,1,142.635,0,62.8,100.999000730249,"Above_Normal"
"5596",5596,"2014-08-22",7,999999999,2014,8,22,5,233,1,146.79,1,64,164.764406295113,"Above_Normal"
"5597",5597,"2014-08-22",8,999999999,2014,8,22,5,233,1,165.17999,1,64.9,165.128002541827,"Above_Normal"
"5598",5598,"2014-08-22",9,999999999,2014,8,22,5,233,1,175.29,1,66.55,167.312829994895,"Above_Normal"
"5599",5599,"2014-08-22",10,999999999,2014,8,22,5,233,1,184.275,1,69.175,171.865258016222,"Above_Normal"
"5600",5600,"2014-08-22",11,999999999,2014,8,22,5,233,1,191.28,1,70.45,173.139469866112,"Above_Normal"
"5601",5601,"2014-08-22",12,999999999,2014,8,22,5,233,1,187.275,1,70,170.22484994139,"Above_Normal"
"5602",5602,"2014-08-22",13,999999999,2014,8,22,5,233,1,183.75,1,70,168.40296874048,"Above_Normal"
"5603",5603,"2014-08-22",14,999999999,2014,8,22,5,233,1,179.82,1,72,171.437704089845,"Above_Normal"
"5604",5604,"2014-08-22",15,999999999,2014,8,22,5,233,1,154.875,1,70,164.759206338659,"Above_Normal"
"5605",5605,"2014-08-22",16,999999999,2014,8,22,5,233,1,124.575,1,69.1,160.751847690125,"Above_Normal"
"5606",5606,"2014-08-22",17,999999999,2014,8,22,5,233,1,115.8,1,69.1,158.929966489215,"Above_Normal"
"5607",5607,"2014-08-22",18,999999999,2014,8,22,5,233,1,117.255,1,66.9,151.765807083001,"Above_Normal"
"5608",5608,"2014-08-22",19,999999999,2014,8,22,5,233,1,101.25,1,66,147.758448434467,"Above_Normal"
"5609",5609,"2014-08-22",20,999999999,2014,8,22,5,233,1,96.63,0,66,83.2632503979475,"Above_Normal"
"5610",5610,"2014-08-22",21,999999999,2014,8,22,5,233,1,81.06,0,66.1,81.6842000245511,"Optimal"
"5611",5611,"2014-08-22",22,999999999,2014,8,22,5,233,1,69.78,0,64.9,76.9483488934755,"Optimal"
"5612",5612,"2014-08-22",23,999999999,2014,8,22,5,233,1,66.555,0,64.9,75.1264676925653,"Optimal"
"5613",5613,"2014-08-23",0,999999999,2014,8,23,6,234,0,66.27,0,64.2,53.1844287342519,"Optimal"
"5614",5614,"2014-08-23",1,999999999,2014,8,23,6,234,0,66.015,0,64,50.8768858783141,"Optimal"
"5615",5615,"2014-08-23",2,999999999,2014,8,23,6,234,0,65.775,0,64,49.0550046774039,"Optimal"
"5616",5616,"2014-08-23",3,999999999,2014,8,23,6,234,0,66.63,0,63.7,46.5046309939524,"Optimal"
"5617",5617,"2014-08-23",4,999999999,2014,8,23,6,234,0,66.765,0,63.7,44.6827497930422,"Optimal"
"5618",5618,"2014-08-23",5,999999999,2014,8,23,6,234,0,65.73,0,60.9,36.0616054217458,"Optimal"
"5619",5619,"2014-08-23",6,999999999,2014,8,23,6,234,0,65.235,0,61,34.4825550483494,"Optimal"
"5620",5620,"2014-08-23",7,999999999,2014,8,23,6,234,0,99.96,1,64,102.618915508462,"Above_Normal"
"5621",5621,"2014-08-23",8,999999999,2014,8,23,6,234,0,110.415,1,68,110.510267408104,"Above_Normal"
"5622",5622,"2014-08-23",9,999999999,2014,8,23,6,234,0,111.795,1,68,108.688386207194,"Above_Normal"
"5623",5623,"2014-08-23",10,999999999,2014,8,23,6,234,0,114.285,1,71.1,114.394260659211,"Above_Normal"
"5624",5624,"2014-08-23",11,999999999,2014,8,23,6,234,0,114.495,1,70,109.901240355649,"Above_Normal"
"5625",5625,"2014-08-23",12,999999999,2014,8,23,6,234,0,109.185,1,70,108.079359154739,"Above_Normal"
"5626",5626,"2014-08-23",13,999999999,2014,8,23,6,234,0,106.785,1,72,111.114094504104,"Above_Normal"
"5627",5627,"2014-08-23",14,999999999,2014,8,23,6,234,0,101.265,1,70,104.435596752918,"Above_Normal"
"5628",5628,"2014-08-23",15,999999999,2014,8,23,6,234,0,94.485,1,69.1,100.428238104384,"Above_Normal"
"5629",5629,"2014-08-23",16,999999999,2014,8,23,6,234,0,81.06,1,68,95.9352178008222,"Above_Normal"
"5630",5630,"2014-08-23",17,999999999,2014,8,23,6,234,0,79.185,1,66.9,91.4421974972603,"Above_Normal"
"5631",5631,"2014-08-23",18,999999999,2014,8,23,6,234,0,80.715,1,66,87.434838848726,"Above_Normal"
"5632",5632,"2014-08-23",19,999999999,2014,8,23,6,234,0,80.76,1,64.9,82.9418185451641,"Above_Normal"
"5633",5633,"2014-08-23",20,999999999,2014,8,23,6,234,0,81.39,0,64,16.2611430610205,"Optimal"
"5634",5634,"2014-08-23",21,999999999,2014,8,23,6,234,0,68.085,0,64,14.4392618601103,"Optimal"
"5635",5635,"2014-08-23",22,999999999,2014,8,23,6,234,0,66.99,0,64,12.6173806592002,"Optimal"
"5636",5636,"2014-08-23",23,999999999,2014,8,23,6,234,0,67.17,0,64,10.79549945829,"Optimal"
"5637",5637,"2014-08-24",0,999999999,2014,8,24,0,235,0,67.695,0,64,52.6987670792243,"Optimal"
"5638",5638,"2014-08-24",1,999999999,2014,8,24,0,235,0,67.395,0,64,50.8768858783141,"Optimal"
"5639",5639,"2014-08-24",2,999999999,2014,8,24,0,235,0,67.5,0,63,46.626696402266,"Optimal"
"5640",5640,"2014-08-24",3,999999999,2014,8,24,0,235,0,67.095,0,64,47.2331234764937,"Optimal"
"5641",5641,"2014-08-24",4,999999999,2014,8,24,0,235,0,66.555,0,63,42.9829340004456,"Optimal"
"5642",5642,"2014-08-24",5,999999999,2014,8,24,0,235,0,66.705,0,63,41.1610527995354,"Optimal"
"5643",5643,"2014-08-24",6,999999999,2014,8,24,0,235,0,65.64,0,64,41.7674798737632,"Optimal"
"5644",5644,"2014-08-24",7,999999999,2014,8,24,0,235,0,69.48,1,66.9,109.661009506362,"Above_Normal"
"5645",5645,"2014-08-24",8,999999999,2014,8,24,0,235,0,72.54,1,70,115.36688395838,"Above_Normal"
"5646",5646,"2014-08-24",9,999999999,2014,8,24,0,235,0,73.35,1,72,118.401619307745,"Above_Normal"
"5647",5647,"2014-08-24",10,999999999,2014,8,24,0,235,0,74.445,1,72,116.579738106835,"Above_Normal"
"5648",5648,"2014-08-24",11,999999999,2014,8,24,0,235,0,74.13,1,73,117.186165181063,"Above_Normal"
"5649",5649,"2014-08-24",12,999999999,2014,8,24,0,235,0,74.82,1,72,112.935975705015,"Above_Normal"
"5650",5650,"2014-08-24",13,999999999,2014,8,24,0,235,0,75.255,1,73.9,115.727880226867,"Above_Normal"
"5651",5651,"2014-08-24",14,999999999,2014,8,24,0,235,0,68.655,1,73.9,113.905999025956,"Above_Normal"
"5652",5652,"2014-08-24",15,999999999,2014,8,24,0,235,0,65.43,1,73.9,112.084117825046,"Above_Normal"
"5653",5653,"2014-08-24",16,999999999,2014,8,24,0,235,0,65.7,1,73.9,110.262236624136,"Above_Normal"
"5654",5654,"2014-08-24",17,999999999,2014,8,24,0,235,0,65.895,1,73.9,108.440355423226,"Above_Normal"
"5655",5655,"2014-08-24",18,999999999,2014,8,24,0,235,0,68.19,1,72,102.004688499554,"Above_Normal"
"5656",5656,"2014-08-24",19,999999999,2014,8,24,0,235,0,68.01,1,71.1,97.9973298510192,"Above_Normal"
"5657",5657,"2014-08-24",20,999999999,2014,8,24,0,235,0,68.64,0,71.1,33.5021318144998,"Optimal"
"5658",5658,"2014-08-24",21,999999999,2014,8,24,0,235,0,68.445,0,70,29.0091115109379,"Optimal"
"5659",5659,"2014-08-24",22,999999999,2014,8,24,0,235,0,68.835,0,70,27.1872303100277,"Optimal"
"5660",5660,"2014-08-24",23,999999999,2014,8,24,0,235,0,68.265,0,70,25.3653491091175,"Optimal"
"5661",5661,"2014-08-25",0,999999999,2014,8,25,1,236,1,75.165,0,66.9,121.886351863775,"Above_Normal"
"5662",5662,"2014-08-25",1,999999999,2014,8,25,1,236,1,78.105,0,69.1,125.406748868169,"Above_Normal"
"5663",5663,"2014-08-25",2,999999999,2014,8,25,1,236,1,77.205,0,68,120.913728564607,"Above_Normal"
"5664",5664,"2014-08-25",3,999999999,2014,8,25,1,236,1,68.235,0,66.9,116.420708261045,"Above_Normal"
"5665",5665,"2014-08-25",4,999999999,2014,8,25,1,236,1,135.285,0,68,117.269966162786,"Above_Normal"
"5666",5666,"2014-08-25",5,999999999,2014,8,25,1,236,1,138.72,0,68,115.448084961876,"Above_Normal"
"5667",5667,"2014-08-25",6,999999999,2014,8,25,1,236,1,138.39,0,69.1,116.297342863618,"Above_Normal"
"5668",5668,"2014-08-25",7,999999999,2014,8,25,1,236,1,138,1,73,186.619180771355,"Above_Normal"
"5669",5669,"2014-08-25",8,999999999,2014,8,25,1,236,1,148.965,1,75.9,191.839393568345,"Above_Normal"
"5670",5670,"2014-08-25",9,999999999,2014,8,25,1,236,1,150.78,1,81,202.401884570638,"Above_Normal"
"5671",5671,"2014-08-25",10,999999999,2014,8,25,1,236,1,152.505,1,78.1,193.537909371828,"Above_Normal"
"5672",5672,"2014-08-25",11,999999999,2014,8,25,1,236,1,268.00499,1,80.1,196.572644721193,"Above_Normal"
"5673",5673,"2014-08-25",12,999999999,2014,8,25,1,236,1,394.72499,1,80.1,194.750763520283,"Above_Normal"
"5674",5674,"2014-08-25",13,999999999,2014,8,25,1,236,1,382.78499,1,79,190.257743216721,"Above_Normal"
"5675",5675,"2014-08-25",14,999999999,2014,8,25,1,236,1,374.69999,1,75.9,180.908106362883,"Above_Normal"
"5676",5676,"2014-08-25",15,999999999,2014,8,25,1,236,1,176.92499,1,75,176.900747714349,"Above_Normal"
"5677",5677,"2014-08-25",16,999999999,2014,8,25,1,236,1,129.87,1,75.9,177.264343961063,"Above_Normal"
"5678",5678,"2014-08-25",17,999999999,2014,8,25,1,236,1,116.805,1,73.9,170.585846209877,"Above_Normal"
"5679",5679,"2014-08-25",18,999999999,2014,8,25,1,236,1,114.735,1,72,164.150179286205,"Above_Normal"
"5680",5680,"2014-08-25",19,999999999,2014,8,25,1,236,1,102.075,1,72,162.328298085295,"Above_Normal"
"5681",5681,"2014-08-25",20,999999999,2014,8,25,1,236,1,93.585,0,71.1,95.647622601151,"Above_Normal"
"5682",5682,"2014-08-25",21,999999999,2014,8,25,1,236,1,74.82,0,72,96.0112188478649,"Above_Normal"
"5683",5683,"2014-08-25",22,999999999,2014,8,25,1,236,1,71.67,0,72,94.1893376469547,"Above_Normal"
"5684",5684,"2014-08-25",23,999999999,2014,8,25,1,236,1,72,0,69.1,85.3253624481445,"Above_Normal"
"5685",5685,"2014-08-26",0,999999999,2014,8,26,2,237,1,72.435,0,68,124.557490966427,"Above_Normal"
"5686",5686,"2014-08-26",1,999999999,2014,8,26,2,237,1,71.85,0,68,122.735609765517,"Above_Normal"
"5687",5687,"2014-08-26",2,999999999,2014,8,26,2,237,1,71.715,0,66.9,118.242589461955,"Above_Normal"
"5688",5688,"2014-08-26",3,999999999,2014,8,26,2,237,1,71.625,0,66,114.235230813421,"Above_Normal"
"5689",5689,"2014-08-26",4,999999999,2014,8,26,2,237,1,137.775,0,64.9,109.742210509859,"Above_Normal"
"5690",5690,"2014-08-26",5,999999999,2014,8,26,2,237,1,141.57,0,64.9,107.920329308949,"Above_Normal"
"5691",5691,"2014-08-26",6,999999999,2014,8,26,2,237,1,311.20499,0,66,108.76958721069,"Above_Normal"
"5692",5692,"2014-08-26",7,999999999,2014,8,26,2,237,1,313.30499,1,69.1,177.148778498317,"Above_Normal"
"5693",5693,"2014-08-26",8,999999999,2014,8,26,2,237,1,341.39999,1,73,184.797299570445,"Above_Normal"
"5694",5694,"2014-08-26",9,999999999,2014,8,26,2,237,1,342.075,1,75,187.83203491981,"Above_Normal"
"5695",5695,"2014-08-26",10,999999999,2014,8,26,2,237,1,351.10499,1,79,195.723386819452,"Above_Normal"
"5696",5696,"2014-08-26",11,999999999,2014,8,26,2,237,1,352.74,1,81,198.758122168817,"Above_Normal"
"5697",5697,"2014-08-26",12,999999999,2014,8,26,2,237,1,361.96499,1,82,199.364549243045,"Above_Normal"
"5698",5698,"2014-08-26",13,999999999,2014,8,26,2,237,1,375.85499,1,82,197.542668042135,"Above_Normal"
"5699",5699,"2014-08-26",14,999999999,2014,8,26,2,237,1,365.90999,1,82,195.720786841225,"Above_Normal"
"5700",5700,"2014-08-26",15,999999999,2014,8,26,2,237,1,192.57,1,81,191.470597365177,"Above_Normal"
"5701",5701,"2014-08-26",16,999999999,2014,8,26,2,237,1,227.025,1,82,192.077024439404,"Above_Normal"
"5702",5702,"2014-08-26",17,999999999,2014,8,26,2,237,1,200.71499,1,84.9,197.297237236394,"Above_Normal"
"5703",5703,"2014-08-26",18,999999999,2014,8,26,2,237,1,200.60999,1,81,186.004953762446,"Above_Normal"
"5704",5704,"2014-08-26",19,999999999,2014,8,26,2,237,1,183.855,1,75.9,171.798700358332,"Above_Normal"
"5705",5705,"2014-08-26",20,999999999,2014,8,26,2,237,1,177.51,0,73.9,102.446885771537,"Above_Normal"
"5706",5706,"2014-08-26",21,999999999,2014,8,26,2,237,1,93.42,0,72,96.0112188478649,"Above_Normal"
"5707",5707,"2014-08-26",22,999999999,2014,8,26,2,237,1,76.56,0,71.1,92.0038601993306,"Above_Normal"
"5708",5708,"2014-08-26",23,999999999,2014,8,26,2,237,1,75.18,0,70,87.5108398957687,"Above_Normal"
"5709",5709,"2014-08-27",0,999999999,2014,8,27,3,238,1,75.765,0,69.1,127.228630069079,"Above_Normal"
"5710",5710,"2014-08-27",1,999999999,2014,8,27,3,238,1,74.175,0,69.1,125.406748868169,"Above_Normal"
"5711",5711,"2014-08-27",2,999999999,2014,8,27,3,238,1,74.28,0,69.1,123.584867667259,"Above_Normal"
"5712",5712,"2014-08-27",3,999999999,2014,8,27,3,238,1,74.265,0,69.1,121.762986466348,"Above_Normal"
"5713",5713,"2014-08-27",4,999999999,2014,8,27,3,238,1,74.295,0,68,117.269966162786,"Above_Normal"
"5714",5714,"2014-08-27",5,999999999,2014,8,27,3,238,1,139.005,0,68,115.448084961876,"Above_Normal"
"5715",5715,"2014-08-27",6,999999999,2014,8,27,3,238,1,327.92999,0,68,113.626203760966,"Above_Normal"
"5716",5716,"2014-08-27",7,999999999,2014,8,27,3,238,1,289.66499,1,71.1,182.005395048593,"Above_Normal"
"5717",5717,"2014-08-27",8,999999999,2014,8,27,3,238,1,311.66999,1,77,194.510532670996,"Above_Normal"
"5718",5718,"2014-08-27",9,999999999,2014,8,27,3,238,1,318.92999,1,81,202.401884570638,"Above_Normal"
"5719",5719,"2014-08-27",10,999999999,2014,8,27,3,238,1,329.01,1,84,207.864928195141,"Above_Normal"
"5720",5720,"2014-08-27",11,999999999,2014,8,27,3,238,1,336.94499,1,87.1,213.570802647159,"Above_Normal"
"5721",5721,"2014-08-27",12,999999999,2014,8,27,3,238,1,347.75999,1,89.1,216.605537996524,"Above_Normal"
"5722",5722,"2014-08-27",13,999999999,2014,8,27,3,238,1,362.20499,1,90,216.969134243238,"Above_Normal"
"5723",5723,"2014-08-27",14,999999999,2014,8,27,3,238,1,364.46999,1,89.1,212.961775594704,"Above_Normal"
"5724",5724,"2014-08-27",15,999999999,2014,8,27,3,238,1,225.56999,1,90,213.325371841418,"Above_Normal"
"5725",5725,"2014-08-27",16,999999999,2014,8,27,3,238,1,243.285,1,89.1,209.318013192884,"Above_Normal"
"5726",5726,"2014-08-27",17,999999999,2014,8,27,3,238,1,211.00499,1,87.1,202.639515441698,"Above_Normal"
"5727",5727,"2014-08-27",18,999999999,2014,8,27,3,238,1,204.855,1,84.9,195.475356035484,"Above_Normal"
"5728",5728,"2014-08-27",19,999999999,2014,8,27,3,238,1,181.68,1,82.9,188.796858284298,"Above_Normal"
"5729",5729,"2014-08-27",20,999999999,2014,8,27,3,238,1,176.925,0,79,114.831257974741,"Above_Normal"
"5730",5730,"2014-08-27",21,999999999,2014,8,27,3,238,1,98.745,0,75,103.296143673279,"Above_Normal"
"5731",5731,"2014-08-27",22,999999999,2014,8,27,3,238,1,88.005,0,73.9,98.8031233697168,"Above_Normal"
"5732",5732,"2014-08-27",23,999999999,2014,8,27,3,238,1,81.825,0,73.9,96.9812421688066,"Above_Normal"
"5733",5733,"2014-08-28",0,999999999,2014,8,28,4,239,1,75.69,0,75,141.555648892393,"Above_Normal"
"5734",5734,"2014-08-28",1,999999999,2014,8,28,4,239,1,71.955,0,73.9,137.062628588831,"Above_Normal"
"5735",5735,"2014-08-28",2,999999999,2014,8,28,4,239,1,71.925,0,73,133.055269940296,"Above_Normal"
"5736",5736,"2014-08-28",3,999999999,2014,8,28,4,239,1,71.265,0,72,128.805080464248,"Above_Normal"
"5737",5737,"2014-08-28",4,999999999,2014,8,28,4,239,1,70.86,0,72,126.983199263338,"Above_Normal"
"5738",5738,"2014-08-28",5,999999999,2014,8,28,4,239,1,72.615,0,71.1,122.975840614804,"Above_Normal"
"5739",5739,"2014-08-28",6,999999999,2014,8,28,4,239,1,180.135,0,71.1,121.153959413894,"Above_Normal"
"5740",5740,"2014-08-28",7,999999999,2014,8,28,4,239,1,290.60999,1,72,184.190872496217,"Above_Normal"
"5741",5741,"2014-08-28",8,999999999,2014,8,28,4,239,1,334.47,1,73.9,186.982777018069,"Above_Normal"
"5742",5742,"2014-08-28",9,999999999,2014,8,28,4,239,1,323.93999,1,77,192.688651470086,"Above_Normal"
"5743",5743,"2014-08-28",10,999999999,2014,8,28,4,239,1,324.615,1,78.1,193.537909371828,"Above_Normal"
"5744",5744,"2014-08-28",11,999999999,2014,8,28,4,239,1,333.94499,1,80.1,196.572644721193,"Above_Normal"
"5745",5745,"2014-08-28",12,999999999,2014,8,28,4,239,1,330.29999,1,79,192.079624417631,"Above_Normal"
"5746",5746,"2014-08-28",13,999999999,2014,8,28,4,239,1,340.72499,1,80.1,192.928882319373,"Above_Normal"
"5747",5747,"2014-08-28",14,999999999,2014,8,28,4,239,1,346.66499,1,78.1,186.250384568187,"Above_Normal"
"5748",5748,"2014-08-28",15,999999999,2014,8,28,4,239,1,200.32499,1,81,191.470597365177,"Above_Normal"
"5749",5749,"2014-08-28",16,999999999,2014,8,28,4,239,1,135.195,1,80.1,187.463238716642,"Above_Normal"
"5750",5750,"2014-08-28",17,999999999,2014,8,28,4,239,1,127.44,1,78.1,180.784740965456,"Above_Normal"
"5751",5751,"2014-08-28",18,999999999,2014,8,28,4,239,1,123.975,1,75,171.435104111618,"Above_Normal"
"5752",5752,"2014-08-28",19,999999999,2014,8,28,4,239,1,106.68,1,73,164.756606360432,"Above_Normal"
"5753",5753,"2014-08-28",20,999999999,2014,8,28,4,239,1,91.515,0,71.1,95.647622601151,"Above_Normal"
"5754",5754,"2014-08-28",21,999999999,2014,8,28,4,239,1,72.585,0,69.1,88.9691248499649,"Above_Normal"
"5755",5755,"2014-08-28",22,999999999,2014,8,28,4,239,1,69.465,0,66.9,81.8049654437513,"Optimal"
"5756",5756,"2014-08-28",23,999999999,2014,8,28,4,239,1,69.24,0,66,77.797606795217,"Optimal"
"5757",5757,"2014-08-29",0,999999999,2014,8,29,5,240,1,68.925,0,64,114.844257865875,"Above_Normal"
"5758",5758,"2014-08-29",1,999999999,2014,8,29,5,240,1,67.065,0,63,110.594068389827,"Above_Normal"
"5759",5759,"2014-08-29",2,999999999,2014,8,29,5,240,1,67.08,0,62.1,106.586709741293,"Above_Normal"
"5760",5760,"2014-08-29",3,999999999,2014,8,29,5,240,1,66.945,0,61,102.093689437731,"Above_Normal"
"5761",5761,"2014-08-29",4,999999999,2014,8,29,5,240,1,143.82,0,60.1,98.0863307891968,"Above_Normal"
"5762",5762,"2014-08-29",5,999999999,2014,8,29,5,240,1,148.54499,0,60.1,96.2644495882866,"Above_Normal"
"5763",5763,"2014-08-29",6,999999999,2014,8,29,5,240,1,319.79999,0,61,96.6280458350006,"Above_Normal"
"5764",5764,"2014-08-29",7,999999999,2014,8,29,5,240,1,279.99,1,64,164.764406295113,"Above_Normal"
"5765",5765,"2014-08-29",8,999999999,2014,8,29,5,240,1,311.27999,1,68,172.655758194755,"Above_Normal"
"5766",5766,"2014-08-29",9,999999999,2014,8,29,5,240,1,322.37999,1,70,175.690493544121,"Above_Normal"
"5767",5767,"2014-08-29",10,999999999,2014,8,29,5,240,1,326.12999,1,69.1,171.683134895586,"Above_Normal"
"5768",5768,"2014-08-29",11,999999999,2014,8,29,5,240,1,326.50499,1,69.1,169.861253694676,"Above_Normal"
"5769",5769,"2014-08-29",12,999999999,2014,8,29,5,240,1,329.11499,1,69.1,168.039372493766,"Above_Normal"
"5770",5770,"2014-08-29",13,999999999,2014,8,29,5,240,1,329.08499,1,69.1,166.217491292856,"Above_Normal"
"5771",5771,"2014-08-29",14,999999999,2014,8,29,5,240,1,323.865,1,69.1,164.395610091945,"Above_Normal"
"5772",5772,"2014-08-29",15,999999999,2014,8,29,5,240,1,195.465,1,66.9,157.231450685732,"Above_Normal"
"5773",5773,"2014-08-29",16,999999999,2014,8,29,5,240,1,126.885,1,66,153.224092037198,"Above_Normal"
"5774",5774,"2014-08-29",17,999999999,2014,8,29,5,240,1,113.685,1,66,151.402210836287,"Above_Normal"
"5775",5775,"2014-08-29",18,999999999,2014,8,29,5,240,1,112.35,1,64,144.723713085101,"Above_Normal"
"5776",5776,"2014-08-29",19,999999999,2014,8,29,5,240,1,99.585,1,63,140.473523609053,"Above_Normal"
"5777",5777,"2014-08-29",20,999999999,2014,8,29,5,240,1,98.49,0,63,75.9783255725338,"Optimal"
"5778",5778,"2014-08-29",21,999999999,2014,8,29,5,240,1,83.7,0,62.1,71.9709669239995,"Optimal"
"5779",5779,"2014-08-29",22,999999999,2014,8,29,5,240,1,74.94,0,61,67.4779466204375,"Optimal"
"5780",5780,"2014-08-29",23,999999999,2014,8,29,5,240,1,69.165,0,61,65.6560654195274,"Optimal"
"5781",5781,"2014-08-30",0,999999999,2014,8,30,6,241,0,70.755,0,60.1,43.2283648061864,"Optimal"
"5782",5782,"2014-08-30",1,999999999,2014,8,30,6,241,0,69.555,0,59,38.7353445026245,"Optimal"
"5783",5783,"2014-08-30",2,999999999,2014,8,30,6,241,0,69.36,0,59,36.9134633017143,"Optimal"
"5784",5784,"2014-08-30",3,999999999,2014,8,30,6,241,0,69.24,0,59,35.0915821008041,"Optimal"
"5785",5785,"2014-08-30",4,999999999,2014,8,30,6,241,0,69.3,0,57.9,30.5985617972422,"Optimal"
"5786",5786,"2014-08-30",5,999999999,2014,8,30,6,241,0,68.7,0,57.9,28.776680596332,"Optimal"
"5787",5787,"2014-08-30",6,999999999,2014,8,30,6,241,0,68.94,0,59,29.6259384980736,"Optimal"
"5788",5788,"2014-08-30",7,999999999,2014,8,30,6,241,0,115.71,1,62.1,98.0051297857001,"Above_Normal"
"5789",5789,"2014-08-30",8,999999999,2014,8,30,6,241,0,120.32999,1,66,105.653650857828,"Above_Normal"
"5790",5790,"2014-08-30",9,999999999,2014,8,30,6,241,0,120.18,1,68,108.688386207194,"Above_Normal"
"5791",5791,"2014-08-30",10,999999999,2014,8,30,6,241,0,119.55,1,68,106.866505006283,"Above_Normal"
"5792",5792,"2014-08-30",11,999999999,2014,8,30,6,241,0,118.575,1,72,114.757856905925,"Above_Normal"
"5793",5793,"2014-08-30",12,999999999,2014,8,30,6,241,0,113.925,1,75,120.220900530428,"Above_Normal"
"5794",5794,"2014-08-30",13,999999999,2014,8,30,6,241,0,113.07,1,78.1,125.926774982446,"Above_Normal"
"5795",5795,"2014-08-30",14,999999999,2014,8,30,6,241,0,111.735,1,78.1,124.104893781536,"Above_Normal"
"5796",5796,"2014-08-30",15,999999999,2014,8,30,6,241,0,109.35,1,77,119.611873477974,"Above_Normal"
"5797",5797,"2014-08-30",16,999999999,2014,8,30,6,241,0,85.41,1,78.1,120.461131379715,"Above_Normal"
"5798",5798,"2014-08-30",17,999999999,2014,8,30,6,241,0,84.18,1,75.9,113.296971973502,"Above_Normal"
"5799",5799,"2014-08-30",18,999999999,2014,8,30,6,241,0,87.585,1,72,102.004688499554,"Above_Normal"
"5800",5800,"2014-08-30",19,999999999,2014,8,30,6,241,0,86.145,1,69.1,93.1407133007434,"Above_Normal"
"5801",5801,"2014-08-30",20,999999999,2014,8,30,6,241,0,85.665,0,68,25.9743761615722,"Optimal"
"5802",5802,"2014-08-30",21,999999999,2014,8,30,6,241,0,70.77,0,66.9,21.4813558580103,"Optimal"
"5803",5803,"2014-08-30",22,999999999,2014,8,30,6,241,0,69.825,0,66.9,19.6594746571002,"Optimal"
"5804",5804,"2014-08-30",23,999999999,2014,8,30,6,241,0,69.93,0,66.9,17.83759345619,"Optimal"
"5805",5805,"2014-08-31",0,999999999,2014,8,31,0,242,0,79.395,0,66.9,59.7408610771243,"Optimal"
"5806",5806,"2014-08-31",1,999999999,2014,8,31,0,242,0,78.255,0,66.9,57.9189798762141,"Optimal"
"5807",5807,"2014-08-31",2,999999999,2014,8,31,0,242,0,73.65,0,68,58.7682377779556,"Optimal"
"5808",5808,"2014-08-31",3,999999999,2014,8,31,0,242,0,69.465,0,69.45,60.4674035759954,"Optimal"
"5809",5809,"2014-08-31",4,999999999,2014,8,31,0,242,0,68.31,0,70,59.9810919264111,"Optimal"
"5810",5810,"2014-08-31",5,999999999,2014,8,31,0,242,0,68.76,0,70,58.1592107255009,"Optimal"
"5811",5811,"2014-08-31",6,999999999,2014,8,31,0,242,0,69.165,0,69.9,56.094498697077,"Optimal"
"5812",5812,"2014-08-31",7,999999999,2014,8,31,0,242,0,69.915,1,73,124.473689984704,"Above_Normal"
"5813",5813,"2014-08-31",8,999999999,2014,8,31,0,242,0,75,1,75,127.508425334069,"Above_Normal"
"5814",5814,"2014-08-31",9,999999999,2014,8,31,0,242,0,72.255,1,77,130.543160683435,"Above_Normal"
"5815",5815,"2014-08-31",10,999999999,2014,8,31,0,242,0,73.17,1,82,140.862820858214,"Above_Normal"
"5816",5816,"2014-08-31",11,999999999,2014,8,31,0,242,0,74.505,1,82.2,139.526601312332,"Above_Normal"
"5817",5817,"2014-08-31",12,999999999,2014,8,31,0,242,0,76.845,1,82.9,139.404535904018,"Above_Normal"
"5818",5818,"2014-08-31",13,999999999,2014,8,31,0,242,0,76.26,1,82.9,137.582654703108,"Above_Normal"
"5819",5819,"2014-08-31",14,999999999,2014,8,31,0,242,0,71.46,1,82.9,135.760773502198,"Above_Normal"
"5820",5820,"2014-08-31",15,999999999,2014,8,31,0,242,0,70.785,1,84.1,136.852862231453,"Above_Normal"
"5821",5821,"2014-08-31",16,999999999,2014,8,31,0,242,0,71.82,1,84.9,136.973627650653,"Above_Normal"
"5822",5822,"2014-08-31",17,999999999,2014,8,31,0,242,0,73.815,1,82.9,130.295129899467,"Above_Normal"
